,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,From ProPublica,,Form 990 - Top Block,,,,,Part I - Summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Part II - Signature Block,"Part VII - Compensation of Officers,Directors, etc.",,,,,,,,,,,,,,,,,,,,Part IX - Statement of Functional Expenes,,,,,,,,,,,,,,,,,,,,,,,,,,Part X - Balance Sheet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Westminster,34,Austin,TX,2023/12/31,2024/10/25,74-1501375,"$93,477,904 ",501(c)(3),WWW.WESTMINSTER.ORG,1967,13,543,40,"84,426","27,629","33,822,304","37,902,470","1,771,386","2,700,899","544,595","676,223","36,222,711","41,307,221",0,"343,962","17,123,387","22,825,864",0,"18,189,001","26,766,505","35,312,388","49,936,331","910,323","-8,629,110","297,891,292","310,226,426","297,934,731","307,527,236","-43,439","2,699,190",CLIFTONLARSONALLEN LLP,Charles Borst,0,0,0,Sarah Lloyd,0,"286,408","10,419",Cassie Haley,0,0,0,,,,,Jordan Bleecker,"247,486",0,"29,768","333,611","296,828","17,968,419",,"3,241,445","1,319,172","896,499","45,003","62,513",,,"314,908","1,063,082","668,739","118,843","461,787",,"1,893,492","41,838","8,733","5,306,780",,"9,121,209","583,135","580,448","49,936,331","1,150,972","2,617,860","35,897,464","28,391,024",,,"1,827,804","4,014,419",,,,,,,"106,420","312,683","527,966","588,394","236,019,732","57,509,731","94,254,495","178,510,001","81,197,686","87,470,724",,,,,,,"82,928,485","8,321,321","297,891,292","310,226,426","8,558,202","4,258,727",,,"37,315,491","46,635,955","123,942,956","121,862,663",,,,,,,"31,695,430",0,"96,422,652","134,769,891","297,934,731","307,527,236","-43,439","2,699,190",,,,,,,,,"-43,439","2,699,190","297,891,292","310,226,426",,561,402,74,85,71.7%,13.2%,15.2%
,,Hebrew Home for the Aged Disabled,35,San Francisco,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552,0,190,362,0.0%,34.4%,65.6%
,,Masonic Care Community of New York,36,Utica,NY,2023/12/31,2024/11/14,13-5563012,"$94,784,797 ",501(c)(3),HTTPS://WWW.MASONICHOMENY.ORG/,1864,9,"1,034",66,"2,040,827","2,314,613","37,192,544","38,685,138","5,741,573","2,012,298","5,187,743","-3,849,058","50,162,687","39,162,991","1,746,011","765,356","34,198,601","36,713,962","159,862","20,934,564","23,067,122","56,879,176","60,546,440","-6,716,489","-21,383,449","347,581,354","347,472,519","64,201,254","65,145,111","283,380,100","282,327,408",BONADIO & CO LLP,G Michael Morris,0,0,0,Michael J Siegal,0,0,0,Denise Wright-Scott,"235,818",0,"10,871",Robert Raffle,"269,326",0,"45,013",,,,,"378,356","572,392","27,134,207","2,620,040","4,377,602","2,009,721",,"19,253","220,685",,,"524,529","3,513,312","468,489","391,772",,,"2,223,260","170,350",,"2,947,031",,"6,014,829","829,337","702,042","60,546,440","5,904,358","3,942,978","2,964,652","2,364,235",,,"3,613,173","5,098,039",,,,,,,"234,127","236,430","7,851,754","7,462,837","361,583,579","204,590,961","152,111,344","156,992,618","143,132,691","137,656,839","19,760,331","20,707,480",,,,,"12,008,924","13,011,063","347,581,354","347,472,519","5,330,256","5,402,343","800,000","800,000","169,274","166,934",,,"262,191","506,914",,,"49,651,979","50,537,814",,,"7,987,554","7,731,106","64,201,254","65,145,111","254,363,989","252,568,466","29,016,111","29,758,942",,,,,,,"283,380,100","282,327,408","347,581,354","347,472,519",,551,151,80,320,27.4%,14.5%,58.1%
,,Brothers of Mercy,37,Clarence,NY,2024/12/31,2024/11/15,23-7155198,"$26,768,788 ",501(c)(3),BROTHERSOFMERCY.ORG,1971,11,617,85,"1,167,171","438,575","20,449,251","25,938,514","513,932","102,247","334,510","289,452","22,464,864","26,768,788",0,0,"16,718,887","18,290,508",0,"7,881,585","8,846,148","24,600,472","27,136,656","-2,135,608","-367,868","20,987,808","16,188,349","11,306,412","6,902,760","9,681,396","9,285,589",,Peter Eimer,"147,073","147,074","19,550",Joseph Widmer,"87,853","97,883","16,524",Alfanso Caci,"22,085","88,340","14,315",,,,,,,,,0,"244,956","15,654,525","128,755","1,041,963","1,220,209","1,301,451","23,591","223,503",0,0,0,"1,002,698","55,815",0,0,0,"277,477","3,475",0,"236,911",0,"695,200","772,124","4,718","27,136,656",0,"19,623","280,264","2,252,722",0,0,"9,756,033","3,022,920",0,0,0,0,"3,835,647","4,109,477","126,938","155,058","61,323","56,360","22,116,383","15,605,840","6,885,889","6,510,543","1,714","1,244",0,0,0,0,0,0,"40,000","60,402","20,987,808","16,188,349","7,298,230","3,117,696",0,0,0,0,0,0,"62,289","63,060",0,0,"3,835,537","3,674,254",0,0,"110,356","47,750","11,306,412","6,902,760","9,641,396","9,225,187","40,000","60,402",,,,,,,"9,681,396","9,285,589","20,987,808","16,188,349",,547,211,96,240,38.6%,17.6%,43.9%
,,Casa de las Campanas,38,San Diego,CA,2023/7/31,2024/6/7,33-0371280,"$63,437,043 ",501(c)(3),CASADELASCAMPANAS.COM,1988,10,437,30,"3,045,897","256,974","36,265,013","40,013,543","9,914,527","3,429,237","294,012","137,073","49,519,449","43,836,827","10,497","15,299","17,267,074","16,740,590",0,"22,285,584","24,872,256","39,563,155","41,628,145","9,956,294","2,208,682","226,057,893","229,676,947","168,142,565","164,847,519","57,915,328","64,829,428",CLIFTONLARSONALLEN LLP,Kim Dominy,"247,382",0,"41,476",David Johnson,0,"248,707","7,555",,,,,,,,,,,,,"15,299","494,261","13,773,060","252,822","1,143,811","1,076,636","842,000","381,930","132,522",,,,"1,321,919","448,610","1,196,678","432,897",,"5,642,846","162,447","79,266",,,"7,460,481","1,968,660",,"41,628,145","818,940","1,384,659","25,389,658","24,244,207",,,"924,631","3,219,510",,,,,,,"385,309","404,331","2,301,790","2,386,213","188,244,835","87,290,647","90,932,575","100,954,188","92,853,949","80,008,168","90,023","38,916",,,"787,569",,"11,573,449","17,036,755","226,057,893","229,676,947","5,711,681","7,125,111",,,"57,019,195","55,227,743",,,,,,,"71,977,704","71,187,287",,,"33,433,985","31,307,378","168,142,565","164,847,519","51,954,952","58,802,308","5,960,376","6,027,120",,,,,,,"57,915,328","64,829,428","226,057,893","229,676,947",,540,371,72,97,68.7%,13.3%,18.0%
,,The Philadelphia Protestant Home,39,Philadelphia,PA,2023/12/31,2024/9/25,23-1396804,"$35,958,374 ",501(c)(3),PPHFAMILY.ORG,1890,15,594,155,"4,155,207","1,141,865","26,915,934","28,749,703","1,540,145","1,537,736","761,354","791,260","33,372,640","32,220,564","5,264","8,526","20,276,797","19,985,529","140,572","12,158,443","12,923,399","32,440,504","32,917,454","932,136","-696,890","57,362,853","55,878,841","26,992,174","25,333,196","30,370,679","30,545,645",BAKER TILLY ADVISORY GROUP LP,John Dubyk,"221,045",0,"41,769",Justin Stolte CPA,0,"9,251","1,213",,,,,,,,,Shannon Grieb,"131,244",0,"16,029","8,526","394,362","15,715,114","353,709","2,255,888","1,266,456",,"162,792","101,131","3,402",,"78,391","3,705,466","106,366","615,777",,,"810,926","109,702","19,559","546,976",,"3,657,651","302,889","153,053","32,917,454","1,900","1,901","2,128,283","650,383","2,103,733","1,100,000","1,121,031","1,577,643",,,,,,,,,"329,023","415,895","86,057,332","58,202,052","28,641,908","27,855,280","21,876,464","23,409,620",,,,,,,"1,160,511","868,119","57,362,853","55,878,841","3,527,665","3,862,289",,,"6,696,100","6,367,429","16,733,834","15,063,318","34,575","40,160",,,,,,,,,"26,992,174","25,333,196","28,123,411","29,326,057","2,247,268","1,219,588",,,,,,,"30,370,679","30,545,645","57,362,853","55,878,841",,539,248,175,116,46.0%,32.5%,21.5%
,,Paradise Valley Estates,40,Fairfield,CA,2023/12/31,2024/11/14,68-0317185,"$51,802,539 ",501(c)(3),WWW.PVESTATES.COM,1992,14,443,40,"1,599,249","226,614","39,927,175","43,010,389","1,295,378","1,046,006","420,742","710,807","43,242,544","44,993,816",0,"71,451","23,351,951","21,969,204",0,"29,149,647","27,941,126","52,501,598","49,981,781","-9,259,054","-4,987,965","230,895,453","226,528,920","205,855,161","203,558,850","25,040,292","22,970,070",BAKER TILLY ADVISORY GROUP LP,Kevin Burke,"424,412",0,"38,563",Stephen Borostayn,0,"272,125","27,753",Shannon Dodds,"216,915",0,"48,178",Richard Cole,"169,474",0,"12,246",Patricia Luccioni,"168,510",0,"16,496",,"1,268,968","17,624,712","410,512","1,088,552","1,576,460",,"569,098","327,654",801,,"124,577","1,824,814","423,343","729,652","695,775",,"4,005,069","244,784",,"4,157,858",,"8,215,074","1,037,816","1,018,961","49,981,781","2,386,644","1,340,564",,"92,010",,,"1,930,260","1,552,867",,,,,,,"141,900","158,004","1,555,440","1,606,921","257,971,072","87,803,371","174,374,215","170,167,701","49,188,239","46,437,578",,,,,,,"1,318,755","5,173,275","230,895,453","226,528,920","7,285,300","6,227,642",,,"74,782,621","76,367,379","111,556,264","102,123,313",,,,,,,,,"12,230,976","18,840,516","205,855,161","203,558,850","22,704,301","20,539,804","2,335,991","2,430,266",,,,,,,"25,040,292","22,970,070","230,895,453","226,528,920",,529,391,78,60,73.9%,14.7%,11.3%
,,Cypress Living fka Cypress Cove at HealthPark Florida,41,Fort Myers,FL,2023/9/30,2024/8/14,65-0610085,"$52,763,210 ",501(c)(3),HTTPS://CYPRESSCOVELIVING.ORG/,2007,8,533,197,"6,432,926","3,475,455","42,402,369","42,614,349","-9,340,696","859,916","1,100,000","4,660,849","40,594,599","51,610,569","90,123","563,278","17,606,093","18,153,015","242,579","29,915,222","33,850,381","47,611,438","52,566,674","-7,016,839","-956,105","238,772,906","312,147,126","279,235,164","349,192,357","-40,462,258","-37,045,231",CLIFTONLARSONALLEN LLP,Mary E Franklin,"263,664",0,"23,363",Matthew B Lessig,"178,796",0,"17,598",Raymond S Berry,0,"121,696","11,067",,,,,Maureen V Oravec,"129,873",0,"11,224",,"885,403","14,494,371","371,109","1,263,782","1,138,350","1,741,235","551,384","247,349",,,"177,623","479,315","966,220","350,533","615,680",,"7,025,314","56,069","122,077","3,272,690",,"7,812,138","2,331,191","295,011","52,566,674",,,"44,785,175","42,659,446",,,"1,945,160","1,142,961",,,,,"4,671,400","5,295,400","177,554","181,108","1,535,315","2,008,746","240,147,675","72,031,691","99,389,684","168,115,984","72,177,420","38,813,082",,,,,,,"14,091,198","53,930,399","238,772,906","312,147,126","8,078,651","17,771,482",,,"63,703,531","68,969,020","168,180,870","168,555,061",,,,,"2,530,000",,"868,786","1,155,206","35,873,326","92,741,588","279,235,164","349,192,357","-42,264,803","-38,621,601","1,802,545","1,576,370",,,,,,,"-40,462,258","-37,045,231","238,772,906","312,147,126",,526,374,88,64,71.1%,16.7%,12.2%
,,Aldersgate,42,Charlotte,NC,2022/12/31,2023/11/15,56-0547462,"$44,473,072 ",501(c)(3),WWW.ALDERSGATELIVING.ORG,1945,15,598,25,"3,720,746","314,427","40,696,925","42,486,825","307,991","1,671,820",,0,"44,725,662","44,473,072",,0,"19,837,385","21,854,091","230,937","28,381,950","33,634,944","48,219,335","55,489,035","-3,493,673","-11,015,963","165,248,151","148,180,690","190,102,357","193,182,312","-24,854,206","-45,001,622",CLIFTONLARSONALLEN LLP,Suzanne Pugh,0,"273,086","12,362",Rochelle Carter,"124,390",0,"3,664",Jeffrey Weatherhead,0,"106,380","2,930",Brooke Hodge,0,"170,879","5,996",Jorge Millares,0,"169,946","3,512",,,"17,654,781","366,091","2,334,618","1,498,601","1,895,195","324,236","79,429",,,,"4,460,423","172,694","672,174",,,,"104,024","46,670","4,361,637",,"7,069,742","404,819","277,552","55,489,035","1,400","1,400","811,854","1,766,148",,,"13,098,605","4,528,110",,,,,,,"16,048","80,646","600,307","39,554","206,621,218","93,023,302","118,325,932","113,597,916",,,"31,627,817","23,505,939",,,,,"766,188","4,660,977","165,248,151","148,180,690","4,606,280","8,746,773",,,"26,166,870","27,512,701","77,831,602","77,046,109",,,,,"28,685,000","26,250,000","46,563",,"52,766,042","53,626,729","190,102,357","193,182,312","-25,583,281","-45,911,102","729,075","909,480",,,,,,,"-24,854,206","-45,001,622","165,248,151","148,180,690",,525,300,105,120,57.1%,20.0%,22.9%
,,The Lutheran Home,43,Cape Girardeau,MO,2023/12/13,2024/11/14,43-0897411,"$34,491,942 ",501(c)(3),THELUTHERANHOMECAPE.COM,1967,10,600,14,"117,684","5,597,012","22,108,023","23,225,897","96,691","196,853",,"6,056","22,322,398","29,025,818",,0,"16,662,682","17,522,746",0,"7,984,371","8,040,880","24,647,053","25,563,626","-2,324,655","3,462,192","25,388,141","30,709,208","9,797,380","11,501,648","15,590,761","19,207,560",FORVIS MAZARS LLP,Carrie Drake,"112,892",0,"12,949",Jackie Payne,0,"122,825","14,678",Teresa Brown,"125,324",0,"13,670",,,,,,,,,,"276,497","14,712,472","106,690","1,159,854","1,171,056",,"26,615","97,833",,,,"424,299","102,771","912,420","268,474",,"1,041,256","40,220","25,641",10,,"1,190,267","734,296","277,234","25,563,626","1,100","1,100","6,748,723","3,684,658",,"5,495,380","1,204,676","1,761,187",0,0,0,0,"16,092","12,592","146,651","138,668","244,897","295,336","43,569,061","27,384,974","14,225,636","16,184,087","2,800,141","2,411,368",0,,0,,,,225,"724,832","25,388,141","30,709,208","1,357,608","1,598,504",,,"3,610,121","4,076,384",,,,,0,0,,,,,"4,829,651","5,826,760","9,797,380","11,501,648","15,590,761","19,207,560",,,,,,,,,"15,590,761","19,207,560","25,388,141","30,709,208",,515,137,115,263,26.6%,22.3%,51.1%
,,The Advent Christian Village,44,Dowling Park,FL,2023/6/30,2024/4/24,59-0751905,"$31,396,883 ",501(c)(3),,1913,16,538,127,"3,643,438","2,327,019","18,836,009","21,434,824","811,286","228,939","622,113","21,223","23,912,846","24,012,005","402,304","441,697","12,777,122","15,090,548","237,114","10,173,549","12,073,354","23,352,975","27,605,599","559,871","-3,593,594","46,938,869","44,240,912","7,217,853","6,642,244","39,721,016","37,598,668",HARRISON CPAS LLC,Craig Carter,"150,357",0,"48,724",Steven Hett,0,"119,636","36,071",,,,,,,,,,,,,,"768,709","11,597,622","45,173","1,770,509","908,535",,"4,629","62,047","4,044",,"112,874","1,678,722","153,006","91,572",,,"1,477,356","6,971",,"135,885",,"1,393,275","424,600","1,438,839","27,605,599","181,472","35,150",,,"57,338","25,212","1,911,938","3,397,801",,,,,"2,270,139","2,162,381","1,571,092","1,448,228","848,994","1,215,549","53,663,835","37,750,220","16,632,092","15,913,615","13,843,105","13,686,688","5,361,241","1,898,046",,,,,"4,261,458","4,458,242","46,938,869","44,240,912","2,051,476","2,536,523",,,"339,833","62,746","1,653,306","878,830",,,,,"1,491,355","1,468,927",,,"1,681,883","1,695,218","7,217,853","6,642,244","30,672,153","27,842,198","9,048,863","9,756,470",,,,,,,"39,721,016","37,598,668","46,938,869","44,240,912",,510,309,40,161,60.6%,7.8%,31.6%
,,Londonderry Village,45,Palmyra,PA,2023/12/31,2024/9/13,23-7404857,"$34,538,060 ",501(c)(3),WWW.LONDONDERRYVILLAGE.ORG,1974,15,278,178,"620,000","619,075","22,857,813","25,386,691","635,870","763,967","261,246","390,713","24,374,929","27,160,446","266,735","189,509","12,535,352","13,547,499","219,808","12,435,311","13,764,080","25,237,398","27,501,088","-862,469","-340,642","81,652,298","91,755,717","63,266,816","71,597,982","18,385,482","20,157,735",BAKER TILLY ADVISORY GROUP LP,Jeffrey Shireman,"260,418",0,"48,928",Henry Brubaker,0,"158,119","34,799",Francis Glynn,"101,884",0,"28,835",,,,,,,,,,"676,181","9,670,914","479,783","1,949,781","770,840","25,479","23,380","79,579","3,024",,"67,130","2,181,754","139,815","107,335","332,603",,"2,551,703","58,265","3,449","773,732",,"5,001,075","285,299","827,155","27,501,088","1,678","1,698","4,927,261","7,640,127","135,702","92,202","1,295,372","1,309,233",,,,,,,,,"1,248,217","1,409,473","109,336,091","57,450,779","47,337,348","51,885,312","18,753,953","21,483,995",,,,,,,"7,952,767","7,933,677","81,652,298","91,755,717","1,327,624","3,029,282",,,"23,198,224","26,509,201","20,457,093","23,245,103",,,,,,,,,"18,283,875","18,814,396","63,266,816","71,597,982","14,060,408","14,871,100","4,325,074","5,286,635",,,,,,,"18,385,482","20,157,735","81,652,298","91,755,717",,508,364,56,88,71.7%,11.0%,17.3%
,,Manor Park Inc.,46,Midland,TX,2023/5/31,2024/1/29,75-1227882,"$32,297,772 ",501(c)(3),MANORPARKINC.ORG,1963,18,342,34,"4,713,515","6,567,574","24,693,332","24,065,261","1,288,702","692,747","1,288,367","972,190","31,983,916","32,297,772",0,0,"15,144,484","14,303,306","120,381","14,611,943","15,027,954","29,756,427","29,331,260","2,227,489","2,966,512","107,955,732","112,427,259","70,928,454","71,272,929","37,027,278","41,154,330",CLIFTONLARSONALLEN LLP,Stephen Nelson,"224,464",0,"21,107",Tina Ballard,0,"205,763","13,512",Lauren Cantu,"205,732",0,"8,856",Amanda Ellis,"139,113",0,"13,138",,,,,,"669,724","11,201,397","153,164","1,363,486","915,535",,,"33,605",,,"215,742","1,540,152","172,085","124,404","237,937",,"2,019,474","157,878",,"377,384",,"3,395,958","876,964","1,876,348","29,331,260","3,034,203","3,312,551","3,568,993","4,905,108",,"1,125,000","888,321","1,173,888",,,,,,,"276,436","255,395","276,480","337,562","125,430,196","50,934,577","75,417,916","74,495,619","21,530,488","21,952,139","2,962,895","4,869,997",,,,,,,"107,955,732","112,427,259","2,398,221","2,440,261",,,"14,271,669","14,883,106","10,472,578","9,361,099",,,,,,,,,"43,785,986","44,588,463","70,928,454","71,272,929","25,320,992","26,205,069","11,706,286","14,949,261",,,,,,,"37,027,278","41,154,330","107,955,732","112,427,259",,508,322,114,72,63.4%,22.4%,14.2%
,,CC Young,47,Dallas,TX,2023/3/31,2024/2/13,75-0800694,"$46,486,186 ",501(c)(3),WWW.CCYOUNG.ORG,1922,12,873,451,"1,143,590","2,881,384","37,617,133","42,926,354","663,402","83,267","531,935","595,181","39,956,060","46,486,186",0,"44,295","23,075,728","28,254,545","1,005,718","34,042,082","36,640,397","57,117,810","64,939,237","-17,161,750","-18,453,051","190,839,097","186,243,435","245,583,811","260,362,183","-54,744,714","-74,118,748",CLIFTONLARSONALLEN LLP,Russell Crews,"344,422",0,0,,,,,Stacy Hitt,"162,054",0,0,Mindy Hail,"140,962",0,0,,,,,"44,295","929,054","24,071,034",,"1,437,632","1,816,825",,"424,446","63,190",,,"247,168","3,787,616","798,172","617,519","1,487,138",,"2,380,897","64,799",,"11,434,071",,"6,372,853","663,869","1,557,260","64,939,237","564,573","3,186,368","2,437,104","2,181,064","34,115","32,577","3,720,315","3,073,031",,,,,,,"49,472","122,749","771,103","564,936","221,974,395","47,351,527","179,611,464","174,622,868","1,704,484","1,633,343","387,968","446,690",,,,,"1,558,499","379,809","190,839,097","186,243,435","25,180,937","37,872,502",,,"5,884,746","5,631,953","168,339,194","168,497,795","1,198","1,155",,,,,"3,772,400","3,772,400","42,405,336","44,586,378","245,583,811","260,362,183","-54,795,851","-74,169,885","51,137","51,137",,,,,,,"-54,744,714","-74,118,748","190,839,097","186,243,435",,507,223,160,124,44.0%,31.6%,24.5%
,,"Deerfield Episcopal Retirement Community, Inc.",48,Asheville,NC,2023/9/30,2024/8/15,56-0614176,"$45,652,928 ",501(c)(3),WWW.DEERFIELDWNC.ORG,1955,14,419,120,"1,522,508","1,650,416","36,110,794","39,636,610","5,362,933","4,028,920","311,496","329,841","43,307,731","45,645,787","1,025,726","1,030,844","17,381,223","17,900,441","161,804","19,823,088","21,957,507","38,230,037","40,888,792","5,077,694","4,756,995","241,626,533","252,466,839","161,664,509","161,003,740","79,962,024","91,463,099",FORVIS MAZARS LLP,Libby Bush,"178,842",0,"4,062",Robert Chandler,0,"269,586","133,768",Matt Sharpe,"222,967",0,"5,768",Keith Einsmann,"162,873",0,"21,400",Kathy Foster,"133,099",0,"13,416","1,016,933","2,534,409","11,714,959","180,818","2,472,249","998,006",,"189,307","300,986",,,,"3,209,164","220,640","2,272,565","263,317",,"3,916,265","50,658","50,652","1,547,796",,"6,680,782","355,401",,"40,888,792",550,550,"9,895,700","12,255,886",,,"1,266,174","1,557,309",,,,,,,"113,207","175,485","301,739","294,850","226,772,561","96,663,480","133,189,787","130,109,081","81,120,741","91,971,738",,,,,,,"15,738,635","16,101,940","241,626,533","252,466,839","6,091,486","6,988,856",,,"104,690,543","106,318,066","49,117,892","45,823,744",,,,,,,,,"1,764,588","1,873,074","161,664,509","161,003,740","71,682,930","81,739,193","8,279,094","9,723,906",,,,,,,"79,962,024","91,463,099","241,626,533","252,466,839",,503,379,62,62,75.3%,12.3%,12.3%
,,Bridgewater Retirement Community,49,Bridgewater,VA,2023/9/30,2024/8/7,54-6043653,"$29,024,417 ",501(c)(3),,1965,11,577,,"907,749","1,123,711","23,029,066","26,874,808","1,708,991","1,025,898",,,"25,645,806","29,024,417",,,"14,308,986","16,378,719",0,"10,202,048","10,305,115","24,511,034","26,683,834","1,134,772","2,340,583","56,586,577","54,585,292","31,276,219","26,934,351","25,310,358","27,650,941",,Rodney Alderfer,0,"275,655","28,527",James Weaver,"181,957",0,"20,070",Jeffrey Lambert,"123,871",0,"13,750",,,,,,,,,0,0,"13,713,898",0,"1,681,901","982,920","2,038,745",0,0,0,0,0,"205,198",0,"887,744","216,937",0,"1,115,384","101,243","32,991","785,443",0,"1,883,474","486,309","218,539","26,683,834","624,158","55,777",,0,,0,"652,426","703,785",,0,,0,"8,177,897","7,038,998","125,812","107,112","332,570","351,626","63,280,336","24,891,365","39,268,740","38,388,971",,0,"6,232,609","6,401,044",,0,,0,"1,172,365","1,537,979","56,586,577","54,585,292","2,249,959","2,000,708",,,,,,,,,,,"27,399,122","23,248,348",,,"1,627,138","1,685,295","31,276,219","26,934,351","25,310,358","27,650,941",,,,,,,,,"25,310,358","27,650,941","56,586,577","54,585,292",,494,269,98,127,54.5%,19.8%,25.7%
,,The Estates at Carpenters,50,Lakeland,FL,2023/12/31,2024/10/21,59-2347336,"$23,478,086 ",501(c)(3),WWW.ESTATESATCARPENTERS.COM,1984,8,356,100,"2,956","324,599","18,142,419","22,330,641","186,379","771,377","38,018","8,620","18,369,772","23,435,237","223,314","618,356","9,193,565","10,014,974",0,"11,024,963","10,940,564","20,441,842","21,573,894","-2,072,070","1,861,343","62,224,590","65,338,075","55,143,858","55,793,175","7,080,732","9,544,900",MSL PA,Brian Robare,0,0,0,John Thompson,0,0,0,Leo Gillman,0,0,0,,,,,Christine Royer,"116,219",0,0,"10,000",,"8,590,998","55,981","727,154","640,841","593,374","53,253",14,,,,"94,579","357,440","241,875",,,"1,761,110","62,667",,"1,510,937",,"3,712,250","604,470","63,370","21,573,894","683,643","613,242","5,407,791","1,367,111",,,"691,609","984,042",,,,,"125,910","284,345","111,707","97,758","805,966","943,898","85,267,735","50,714,741","28,800,767","34,552,994",,,"17,808,304","18,619,459",,,,,"7,788,893","7,875,226","62,224,590","65,338,075","2,840,456","1,934,973",,,"17,998,032","20,024,394","33,845,870","33,367,308",,,,,,,"390,000","410,000","69,500","56,500","55,143,858","55,793,175","7,080,732","9,544,900",,,,,,,,,"7,080,732","9,544,900","62,224,590","65,338,075",,493,372,49,72,75.5%,9.9%,14.6%
,,Riddle Village,51,"Media,",PA,2023/6/30,2024/5/13,23-2613942,"$35,074,258 ",501(c)(3),WWW.RIDDLEVILLAGE.COM,1993,10,403,27,"245,246","182,898","31,691,449","34,000,433","738,354","890,927",0,0,"32,675,049","35,074,258",0,0,"16,241,187","17,882,921",0,"16,079,003","17,299,059","32,320,190","35,181,980","354,859","-107,722","63,255,061","79,291,559","94,409,685","107,493,706","-31,154,624","-28,202,147",CLIFTONLARSONALLEN LLP,Kimberly Foster-Roguszewski,"338,698",0,"56,355",Ronald Waterman,0,"279,140","56,355",,,,,,,,,Kristen Lamanna,"171,946",0,539,,"730,548","13,708,364","303,214","2,146,644","994,151","18,750","12,184","102,292",,,"25,217","21,958","243,698","37,172","267,636",,"811,783","31,767",,"1,720,367",,"4,626,113","1,227,524","1,248,824","35,181,980","519,726","325,210","173,878","181,696",,,"5,134,797","5,655,434",,,,,,,"410,084","425,063","712,875","733,177","149,050,232","107,982,081","37,602,374","41,068,151","18,701,327","18,095,791",,,,,,,0,"12,807,037","63,255,061","79,291,559","2,712,223","2,250,849",,,"47,609,977","53,633,990","43,629,226","41,303,607",,,,,,,,,"458,259","10,305,260","94,409,685","107,493,706","-33,708,550","-30,848,930","2,553,926","2,646,783",,,,,,,"-31,154,624","-28,202,147","63,255,061","79,291,559",,493,358,49,86,72.6%,9.9%,17.4%
,,Carolina Village Inc,52,Hendersonville,NC,2023/3/31,2024/2/6,23-7179679,"$33,459,516 ",501(c)(3),WWW.CAROLINAVILLAGE.COM,1972,18,449,18,"3,498,317","1,835,562","29,818,640","31,315,872","664,858","83,713","203,927","224,369","34,185,742","33,459,516",0,0,"15,413,659","17,207,118","213,543","13,997,136","14,155,611","29,410,795","31,362,729","4,774,947","2,096,787","124,169,436","129,083,654","121,031,333","124,409,154","3,138,103","4,674,500",FORVIS LLP,Kevin Parries,"451,384",0,"63,579",Amber Anderson,0,"174,370","38,608",Jon Renegar,"249,656",0,"63,769",Kristel Bane,"113,621",0,"35,992",Cheryl Justus,"127,957",0,"36,550",,"625,754","12,436,109","232,855","2,896,984","954,502",,"12,692","126,953",,,,"355,467","213,543","1,756,319","98,183",,"2,517,148",,"108,758","2,032,858",,"4,070,362",,"108,598","31,362,729","6,592,668","2,370,170",,,,,"4,612,219","6,485,998",,,,,,,"173,443","126,688","225,437","285,625","163,288,995","61,995,351","95,809,512","101,293,644","16,756,157","18,521,529",,,,,,,,,"124,169,436","129,083,654","3,345,257","3,672,355",,,"64,568,645","63,725,793","53,058,414","49,965,221",,,,,"59,017","7,045,785",,,,,"121,031,333","124,409,154","1,312,096","2,969,415","1,826,007","1,705,085",,,,,,,"3,138,103","4,674,500","124,169,436","129,083,654",,492,374,60,58,76.0%,12.2%,11.8%
